config #	worker1.replicaCount	worker1.resources.requests.cpu	worker1.resources.requests.memory	worker2.replicaCount	worker2.resources.requests.cpu	worker2.resources.requests.memory	worker3.replicaCount	worker3.resources.requests.cpu	worker3.resources.requests.memory	worker4.replicaCount	worker4.resources.requests.cpu	worker4.resources.requests.memory	SLAName	CompletionTime	Successfull	
359	3	6	4	0	4	3	1	2	2	0	1	2	silver	50.774850332	true	
360	0	5	4	1	4	3	1	2	2	0	1	2	silver	77.713578172	true	
361	1	5	4	1	4	3	1	2	2	0	1	2	silver	35.747684514	true	
362	2	5	4	1	4	3	1	2	2	0	1	2	silver	56.244200946	true	
363	3	5	4	1	4	3	1	2	2	0	1	2	silver	37.158876123	true	
364	0	6	4	1	4	3	1	2	2	0	1	2	silver	75.95567487	true	
365	1	6	4	1	4	3	1	2	2	0	1	2	silver	44.772882984	true	
366	2	6	4	1	4	3	1	2	2	0	1	2	silver	38.5097707	true	
367	3	6	4	1	4	3	1	2	2	0	1	2	silver	56.152708421	true	
368	0	5	4	2	4	3	1	2	2	0	1	2	silver	54.324872575	true	
369	1	5	4	2	4	3	1	2	2	0	1	2	silver	60.753889488	true	
370	2	5	4	2	4	3	1	2	2	0	1	2	silver	35.66149684	true	
371	3	5	4	2	4	3	1	2	2	0	1	2	silver	44.053691694	true	
372	0	6	4	2	4	3	1	2	2	0	1	2	silver	55.270543439	true	
373	1	6	4	2	4	3	1	2	2	0	1	2	silver	44.712107441	true	
374	2	6	4	2	4	3	1	2	2	0	1	2	silver	59.492696074	true	
375	3	6	4	2	4	3	1	2	2	0	1	2	silver	48.046713373	true	
376	0	5	4	3	4	3	1	2	2	0	1	2	silver	46.845566469	true	
377	1	5	4	3	4	3	1	2	2	0	1	2	silver	43.685749352	true	
378	2	5	4	3	4	3	1	2	2	0	1	2	silver	65.168209377	true	
379	3	5	4	3	4	3	1	2	2	0	1	2	silver	42.536459231	true	
380	0	6	4	3	4	3	1	2	2	0	1	2	silver	55.718638765	true	
381	1	6	4	3	4	3	1	2	2	0	1	2	silver	41.428820428	true	
382	2	6	4	3	4	3	1	2	2	0	1	2	silver	44.164832744	true	
383	3	6	4	3	4	3	1	2	2	0	1	2	silver	34.434718729	true	
384	0	5	4	0	3	3	2	2	2	0	1	2	silver	65.169886008	true	
385	1	5	4	0	3	3	2	2	2	0	1	2	silver	31.101943308	true	
386	2	5	4	0	3	3	2	2	2	0	1	2	silver	58.007211682	true	
387	3	5	4	0	3	3	2	2	2	0	1	2	silver	46.621771281	true	
388	0	6	4	0	3	3	2	2	2	0	1	2	silver	41.072870195	true	
389	1	6	4	0	3	3	2	2	2	0	1	2	silver	52.697999087	true	
390	2	6	4	0	3	3	2	2	2	0	1	2	silver	61.570316412	true	
391	3	6	4	0	3	3	2	2	2	0	1	2	silver	54.030798454	true	
392	0	5	4	1	3	3	2	2	2	0	1	2	silver	50.017270807	true	
393	1	5	4	1	3	3	2	2	2	0	1	2	silver	39.208351716	true	
394	2	5	4	1	3	3	2	2	2	0	1	2	silver	55.051666275	true	
395	3	5	4	1	3	3	2	2	2	0	1	2	silver	36.699375232	true	
396	0	6	4	1	3	3	2	2	2	0	1	2	silver	44.33812251	true	
397	1	6	4	1	3	3	2	2	2	0	1	2	silver	59.381048633	true	
398	2	6	4	1	3	3	2	2	2	0	1	2	silver	40.502134557	true	
399	3	6	4	1	3	3	2	2	2	0	1	2	silver	59.34527255	true	
400	0	5	4	2	3	3	2	2	2	0	1	2	silver	63.733412161	true	
401	1	5	4	2	3	3	2	2	2	0	1	2	silver	34.653771702	true	
402	2	5	4	2	3	3	2	2	2	0	1	2	silver	43.769143556	true	
403	3	5	4	2	3	3	2	2	2	0	1	2	silver	38.04466582	true	
404	0	6	4	2	3	3	2	2	2	0	1	2	silver	38.975311351	true	
405	1	6	4	2	3	3	2	2	2	0	1	2	silver	37.309639592	true	
406	2	6	4	2	3	3	2	2	2	0	1	2	silver	57.564554269	true	
407	3	6	4	2	3	3	2	2	2	0	1	2	silver	48.932089657	true	
408	0	5	4	3	3	3	2	2	2	0	1	2	silver	20.503643374	true	
409	1	5	4	3	3	3	2	2	2	0	1	2	silver	42.301828288	true	
410	2	5	4	3	3	3	2	2	2	0	1	2	silver	55.7416901	true	
411	3	5	4	3	3	3	2	2	2	0	1	2	silver	35.249639665	true	
412	0	6	4	3	3	3	2	2	2	0	1	2	silver	46.525752784	true	
413	1	6	4	3	3	3	2	2	2	0	1	2	silver	38.73388064	true	
414	2	6	4	3	3	3	2	2	2	0	1	2	silver	47.399895791	true	
415	3	6	4	3	3	3	2	2	2	0	1	2	silver	40.566519162	true	
416	0	5	4	0	4	3	2	2	2	0	1	2	silver	36.933321141	true	
417	1	5	4	0	4	3	2	2	2	0	1	2	silver	51.633406246	true	
418	2	5	4	0	4	3	2	2	2	0	1	2	silver	64.258528951	true	
419	3	5	4	0	4	3	2	2	2	0	1	2	silver	41.26799448	true	
420	0	6	4	0	4	3	2	2	2	0	1	2	silver	53.284602172	true	
421	1	6	4	0	4	3	2	2	2	0	1	2	silver	52.972428339	true	
422	2	6	4	0	4	3	2	2	2	0	1	2	silver	59.043347201	true	
423	3	6	4	0	4	3	2	2	2	0	1	2	silver	57.421369585	true	
424	0	5	4	1	4	3	2	2	2	0	1	2	silver	35.246917631	true	
425	1	5	4	1	4	3	2	2	2	0	1	2	silver	38.833032665	true	
426	2	5	4	1	4	3	2	2	2	0	1	2	silver	41.18176866	true	
427	3	5	4	1	4	3	2	2	2	0	1	2	silver	37.690547486	true	
428	0	6	4	1	4	3	2	2	2	0	1	2	silver	56.75863478	true	
429	1	6	4	1	4	3	2	2	2	0	1	2	silver	55.004251401	true	
430	2	6	4	1	4	3	2	2	2	0	1	2	silver	54.418532197	true	
431	3	6	4	1	4	3	2	2	2	0	1	2	silver	36.934246855	true	
432	0	5	4	2	4	3	2	2	2	0	1	2	silver	35.528762997	true	
433	1	5	4	2	4	3	2	2	2	0	1	2	silver	53.062260931	true	
434	2	5	4	2	4	3	2	2	2	0	1	2	silver	43.224940991	true	
435	3	5	4	2	4	3	2	2	2	0	1	2	silver	36.397342935	true	
436	0	6	4	2	4	3	2	2	2	0	1	2	silver	37.703077891	true	
437	1	6	4	2	4	3	2	2	2	0	1	2	silver	40.816114075	true	
438	2	6	4	2	4	3	2	2	2	0	1	2	silver	42.687840763	true	
439	3	6	4	2	4	3	2	2	2	0	1	2	silver	30.369394964	true	
440	0	5	4	3	4	3	2	2	2	0	1	2	silver	36.959357006	true	
441	1	5	4	3	4	3	2	2	2	0	1	2	silver	40.938480025	true	
442	2	5	4	3	4	3	2	2	2	0	1	2	silver	46.815498539000004	true	
443	3	5	4	3	4	3	2	2	2	0	1	2	silver	34.654375168	true	
444	0	6	4	3	4	3	2	2	2	0	1	2	silver	43.116767042	true	
445	1	6	4	3	4	3	2	2	2	0	1	2	silver	49.965579476	true	
446	2	6	4	3	4	3	2	2	2	0	1	2	silver	35.090115495	true	
447	3	6	4	3	4	3	2	2	2	0	1	2	silver	53.437133359	true	
448	0	5	4	0	3	3	3	2	2	0	1	2	silver	40.694658443	true	
449	1	5	4	0	3	3	3	2	2	0	1	2	silver	58.939575521	true	
450	2	5	4	0	3	3	3	2	2	0	1	2	silver	58.240430442	true	
451	3	5	4	0	3	3	3	2	2	0	1	2	silver	57.108535846	true	
452	0	6	4	0	3	3	3	2	2	0	1	2	silver	34.51722265	true	
453	1	6	4	0	3	3	3	2	2	0	1	2	silver	68.246651562	true	
454	2	6	4	0	3	3	3	2	2	0	1	2	silver	36.862738622	true	
455	3	6	4	0	3	3	3	2	2	0	1	2	silver	59.236359138	true	
456	0	5	4	1	3	3	3	2	2	0	1	2	silver	62.515236305	true	
457	1	5	4	1	3	3	3	2	2	0	1	2	silver	36.833673315	true	
458	2	5	4	1	3	3	3	2	2	0	1	2	silver	39.901108997	true	
459	3	5	4	1	3	3	3	2	2	0	1	2	silver	42.720536388	true	
460	0	6	4	1	3	3	3	2	2	0	1	2	silver	46.165854119	true	
461	1	6	4	1	3	3	3	2	2	0	1	2	silver	57.571080236	true	
462	2	6	4	1	3	3	3	2	2	0	1	2	silver	32.31848013	true	
463	3	6	4	1	3	3	3	2	2	0	1	2	silver	38.149148366	true	
464	0	5	4	2	3	3	3	2	2	0	1	2	silver	39.677533354	true	
465	1	5	4	2	3	3	3	2	2	0	1	2	silver	42.400307516	true	
466	2	5	4	2	3	3	3	2	2	0	1	2	silver	33.65356629	true	
467	3	5	4	2	3	3	3	2	2	0	1	2	silver	31.127766861	true	
468	0	6	4	2	3	3	3	2	2	0	1	2	silver	47.60444255	true	
469	1	6	4	2	3	3	3	2	2	0	1	2	silver	40.564230775	true	
470	2	6	4	2	3	3	3	2	2	0	1	2	silver	44.598038015	true	
471	3	6	4	2	3	3	3	2	2	0	1	2	silver	43.524451873	true	
472	0	5	4	3	3	3	3	2	2	0	1	2	silver	39.574500585	true	
473	1	5	4	3	3	3	3	2	2	0	1	2	silver	37.51423508	true	
474	2	5	4	3	3	3	3	2	2	0	1	2	silver	59.218056605	true	
475	3	5	4	3	3	3	3	2	2	0	1	2	silver	40.536716372	true	
476	0	6	4	3	3	3	3	2	2	0	1	2	silver	54.699380033	true	
477	1	6	4	3	3	3	3	2	2	0	1	2	silver	38.154525628	true	
478	2	6	4	3	3	3	3	2	2	0	1	2	silver	27.408356208	true	
479	3	6	4	3	3	3	3	2	2	0	1	2	silver	37.356003837	true	
480	0	5	4	0	4	3	3	2	2	0	1	2	silver	34.409879316	true	
481	1	5	4	0	4	3	3	2	2	0	1	2	silver	36.941240577	true	
482	2	5	4	0	4	3	3	2	2	0	1	2	silver	39.204204169	true	
483	3	5	4	0	4	3	3	2	2	0	1	2	silver	42.435854628	true	
484	0	6	4	0	4	3	3	2	2	0	1	2	silver	65.470320674	true	
485	1	6	4	0	4	3	3	2	2	0	1	2	silver	39.25157642	true	
486	2	6	4	0	4	3	3	2	2	0	1	2	silver	33.984581466	true	
487	3	6	4	0	4	3	3	2	2	0	1	2	silver	41.946650015	true	
488	0	5	4	1	4	3	3	2	2	0	1	2	silver	54.97437333	true	
489	1	5	4	1	4	3	3	2	2	0	1	2	silver	38.570645154	true	
490	2	5	4	1	4	3	3	2	2	0	1	2	silver	44.901723219	true	
491	3	5	4	1	4	3	3	2	2	0	1	2	silver	36.743694769	true	
492	0	6	4	1	4	3	3	2	2	0	1	2	silver	49.28110358	true	
493	1	6	4	1	4	3	3	2	2	0	1	2	silver	43.56063219	true	
494	2	6	4	1	4	3	3	2	2	0	1	2	silver	46.724058331	true	
495	3	6	4	1	4	3	3	2	2	0	1	2	silver	40.093399154	true	
496	0	5	4	2	4	3	3	2	2	0	1	2	silver	41.111402448	true	
497	1	5	4	2	4	3	3	2	2	0	1	2	silver	44.17745743	true	
498	2	5	4	2	4	3	3	2	2	0	1	2	silver	38.180620858	true	
499	3	5	4	2	4	3	3	2	2	0	1	2	silver	41.869174112	true	
500	0	6	4	2	4	3	3	2	2	0	1	2	silver	36.974791384	true	
501	1	6	4	2	4	3	3	2	2	0	1	2	silver	42.71660478	true	
502	2	6	4	2	4	3	3	2	2	0	1	2	silver	50.562122008	true	
503	3	6	4	2	4	3	3	2	2	0	1	2	silver	42.482669653	true	
504	0	5	4	3	4	3	3	2	2	0	1	2	silver	34.302935786	true	
505	1	5	4	3	4	3	3	2	2	0	1	2	silver	49.271415051	true	
506	2	5	4	3	4	3	3	2	2	0	1	2	silver	46.413874757	true	
507	3	5	4	3	4	3	3	2	2	0	1	2	silver	36.052908872	true	
508	0	6	4	3	4	3	3	2	2	0	1	2	silver	46.022899979	true	
509	1	6	4	3	4	3	3	2	2	0	1	2	silver	35.334697786	true	
510	2	6	4	3	4	3	3	2	2	0	1	2	silver	46.458186679	true	
511	3	6	4	3	4	3	3	2	2	0	1	2	silver	42.373144314	true	
512	0	5	4	0	3	3	0	1	2	1	1	2	silver	54.742059767	true	
513	1	5	4	0	3	3	0	1	2	1	1	2	silver	44.679332018	true	
514	2	5	4	0	3	3	0	1	2	1	1	2	silver	87.735406665	true	
515	3	5	4	0	3	3	0	1	2	1	1	2	silver	35.475944903	true	
516	0	6	4	0	3	3	0	1	2	1	1	2	silver	87.699955849	true	
517	1	6	4	0	3	3	0	1	2	1	1	2	silver	34.148703124	true	
518	2	6	4	0	3	3	0	1	2	1	1	2	silver	52.306698673	true	
519	3	6	4	0	3	3	0	1	2	1	1	2	silver	49.934999856	true	
520	0	5	4	1	3	3	0	1	2	1	1	2	silver	45.250486028	true	
521	1	5	4	1	3	3	0	1	2	1	1	2	silver	41.133084112	true	
522	2	5	4	1	3	3	0	1	2	1	1	2	silver	48.251929622	true	
523	3	5	4	1	3	3	0	1	2	1	1	2	silver	68.94691948	true	
524	0	6	4	1	3	3	0	1	2	1	1	2	silver	73.719348166	true	
525	1	6	4	1	3	3	0	1	2	1	1	2	silver	43.488940225	true	
526	2	6	4	1	3	3	0	1	2	1	1	2	silver	37.833623813	true	
527	3	6	4	1	3	3	0	1	2	1	1	2	silver	39.333530717	true	
528	0	5	4	2	3	3	0	1	2	1	1	2	silver	64.970746949	true	
529	1	5	4	2	3	3	0	1	2	1	1	2	silver	33.142637056	true	
530	2	5	4	2	3	3	0	1	2	1	1	2	silver	43.90667132	true	
531	3	5	4	2	3	3	0	1	2	1	1	2	silver	45.652823288	true	
532	0	6	4	2	3	3	0	1	2	1	1	2	silver	60.831760343	true	
533	1	6	4	2	3	3	0	1	2	1	1	2	silver	42.498792974	true	
534	2	6	4	2	3	3	0	1	2	1	1	2	silver	32.666118758	true	
535	3	6	4	2	3	3	0	1	2	1	1	2	silver	51.729379324	true	
536	0	5	4	3	3	3	0	1	2	1	1	2	silver	54.983383248	true	
537	1	5	4	3	3	3	0	1	2	1	1	2	silver	55.041132696	true	
538	2	5	4	3	3	3	0	1	2	1	1	2	silver	47.091671112	true	
539	3	5	4	3	3	3	0	1	2	1	1	2		0	false	
540	0	6	4	3	3	3	0	1	2	1	1	2		0	false	
541	1	6	4	3	3	3	0	1	2	1	1	2		0	false	
542	2	6	4	3	3	3	0	1	2	1	1	2		0	false	
543	3	6	4	3	3	3	0	1	2	1	1	2		0	false	
544	0	5	4	0	4	3	0	1	2	1	1	2		0	false	
545	1	5	4	0	4	3	0	1	2	1	1	2		0	false	
546	2	5	4	0	4	3	0	1	2	1	1	2		0	false	
547	3	5	4	0	4	3	0	1	2	1	1	2		0	false	
548	0	6	4	0	4	3	0	1	2	1	1	2		0	false	
549	1	6	4	0	4	3	0	1	2	1	1	2		0	false	
550	2	6	4	0	4	3	0	1	2	1	1	2		0	false	
551	3	6	4	0	4	3	0	1	2	1	1	2		0	false	
552	0	5	4	1	4	3	0	1	2	1	1	2		0	false	
553	1	5	4	1	4	3	0	1	2	1	1	2		0	false	
554	2	5	4	1	4	3	0	1	2	1	1	2		0	false	
555	3	5	4	1	4	3	0	1	2	1	1	2		0	false	
556	0	6	4	1	4	3	0	1	2	1	1	2		0	false	
557	1	6	4	1	4	3	0	1	2	1	1	2		0	false	
558	2	6	4	1	4	3	0	1	2	1	1	2		0	false	
559	3	6	4	1	4	3	0	1	2	1	1	2		0	false	
560	0	5	4	2	4	3	0	1	2	1	1	2		0	false	
561	1	5	4	2	4	3	0	1	2	1	1	2		0	false	
562	2	5	4	2	4	3	0	1	2	1	1	2		0	false	
563	3	5	4	2	4	3	0	1	2	1	1	2		0	false	
564	0	6	4	2	4	3	0	1	2	1	1	2		0	false	
565	1	6	4	2	4	3	0	1	2	1	1	2		0	false	
566	2	6	4	2	4	3	0	1	2	1	1	2		0	false	
567	3	6	4	2	4	3	0	1	2	1	1	2		0	false	
568	0	5	4	3	4	3	0	1	2	1	1	2		0	false	
569	1	5	4	3	4	3	0	1	2	1	1	2		0	false	
570	2	5	4	3	4	3	0	1	2	1	1	2		0	false	
571	3	5	4	3	4	3	0	1	2	1	1	2		0	false	
572	0	6	4	3	4	3	0	1	2	1	1	2		0	false	
573	1	6	4	3	4	3	0	1	2	1	1	2		0	false	
574	2	6	4	3	4	3	0	1	2	1	1	2		0	false	
575	3	6	4	3	4	3	0	1	2	1	1	2		0	false	
576	0	5	4	0	3	3	1	1	2	1	1	2		0	false	
577	1	5	4	0	3	3	1	1	2	1	1	2		0	false	
578	2	5	4	0	3	3	1	1	2	1	1	2		0	false	
579	3	5	4	0	3	3	1	1	2	1	1	2		0	false	
580	0	6	4	0	3	3	1	1	2	1	1	2		0	false	
581	1	6	4	0	3	3	1	1	2	1	1	2		0	false	
582	2	6	4	0	3	3	1	1	2	1	1	2		0	false	
583	3	6	4	0	3	3	1	1	2	1	1	2		0	false	
584	0	5	4	1	3	3	1	1	2	1	1	2		0	false	
585	1	5	4	1	3	3	1	1	2	1	1	2		0	false	
586	2	5	4	1	3	3	1	1	2	1	1	2		0	false	
587	3	5	4	1	3	3	1	1	2	1	1	2		0	false	
588	0	6	4	1	3	3	1	1	2	1	1	2		0	false	
589	1	6	4	1	3	3	1	1	2	1	1	2		0	false	
590	2	6	4	1	3	3	1	1	2	1	1	2		0	false	
591	3	6	4	1	3	3	1	1	2	1	1	2		0	false	
592	0	5	4	2	3	3	1	1	2	1	1	2		0	false	
593	1	5	4	2	3	3	1	1	2	1	1	2		0	false	
594	2	5	4	2	3	3	1	1	2	1	1	2		0	false	
595	3	5	4	2	3	3	1	1	2	1	1	2		0	false	
596	0	6	4	2	3	3	1	1	2	1	1	2		0	false	
597	1	6	4	2	3	3	1	1	2	1	1	2		0	false	
598	2	6	4	2	3	3	1	1	2	1	1	2		0	false	
599	3	6	4	2	3	3	1	1	2	1	1	2		0	false	
600	0	5	4	3	3	3	1	1	2	1	1	2		0	false	
601	1	5	4	3	3	3	1	1	2	1	1	2		0	false	
602	2	5	4	3	3	3	1	1	2	1	1	2		0	false	
603	3	5	4	3	3	3	1	1	2	1	1	2		0	false	
604	0	6	4	3	3	3	1	1	2	1	1	2		0	false	
605	1	6	4	3	3	3	1	1	2	1	1	2		0	false	
606	2	6	4	3	3	3	1	1	2	1	1	2		0	false	
607	3	6	4	3	3	3	1	1	2	1	1	2		0	false	
608	0	5	4	0	4	3	1	1	2	1	1	2		0	false	
609	1	5	4	0	4	3	1	1	2	1	1	2		0	false	
610	2	5	4	0	4	3	1	1	2	1	1	2		0	false	
611	3	5	4	0	4	3	1	1	2	1	1	2		0	false	
612	0	6	4	0	4	3	1	1	2	1	1	2		0	false	
613	1	6	4	0	4	3	1	1	2	1	1	2		0	false	
614	2	6	4	0	4	3	1	1	2	1	1	2		0	false	
615	3	6	4	0	4	3	1	1	2	1	1	2		0	false	
616	0	5	4	1	4	3	1	1	2	1	1	2		0	false	
617	1	5	4	1	4	3	1	1	2	1	1	2		0	false	
618	2	5	4	1	4	3	1	1	2	1	1	2		0	false	
619	3	5	4	1	4	3	1	1	2	1	1	2		0	false	
620	0	6	4	1	4	3	1	1	2	1	1	2		0	false	
621	1	6	4	1	4	3	1	1	2	1	1	2		0	false	
622	2	6	4	1	4	3	1	1	2	1	1	2		0	false	
623	3	6	4	1	4	3	1	1	2	1	1	2		0	false	
624	0	5	4	2	4	3	1	1	2	1	1	2		0	false	
625	1	5	4	2	4	3	1	1	2	1	1	2		0	false	
626	2	5	4	2	4	3	1	1	2	1	1	2		0	false	
627	3	5	4	2	4	3	1	1	2	1	1	2		0	false	
628	0	6	4	2	4	3	1	1	2	1	1	2		0	false	
629	1	6	4	2	4	3	1	1	2	1	1	2		0	false	
630	2	6	4	2	4	3	1	1	2	1	1	2		0	false	
631	3	6	4	2	4	3	1	1	2	1	1	2		0	false	
632	0	5	4	3	4	3	1	1	2	1	1	2		0	false	
633	1	5	4	3	4	3	1	1	2	1	1	2		0	false	
634	2	5	4	3	4	3	1	1	2	1	1	2		0	false	
635	3	5	4	3	4	3	1	1	2	1	1	2		0	false	
636	0	6	4	3	4	3	1	1	2	1	1	2		0	false	
637	1	6	4	3	4	3	1	1	2	1	1	2		0	false	
638	2	6	4	3	4	3	1	1	2	1	1	2		0	false	
639	3	6	4	3	4	3	1	1	2	1	1	2		0	false	
640	0	5	4	0	3	3	2	1	2	1	1	2		0	false	
641	1	5	4	0	3	3	2	1	2	1	1	2		0	false	
642	2	5	4	0	3	3	2	1	2	1	1	2		0	false	
643	3	5	4	0	3	3	2	1	2	1	1	2		0	false	
644	0	6	4	0	3	3	2	1	2	1	1	2		0	false	
645	1	6	4	0	3	3	2	1	2	1	1	2		0	false	
646	2	6	4	0	3	3	2	1	2	1	1	2		0	false	
647	3	6	4	0	3	3	2	1	2	1	1	2		0	false	
648	0	5	4	1	3	3	2	1	2	1	1	2		0	false	
649	1	5	4	1	3	3	2	1	2	1	1	2		0	false	
650	2	5	4	1	3	3	2	1	2	1	1	2		0	false	
651	3	5	4	1	3	3	2	1	2	1	1	2		0	false	
652	0	6	4	1	3	3	2	1	2	1	1	2		0	false	
653	1	6	4	1	3	3	2	1	2	1	1	2		0	false	
654	2	6	4	1	3	3	2	1	2	1	1	2		0	false	
655	3	6	4	1	3	3	2	1	2	1	1	2		0	false	
656	0	5	4	2	3	3	2	1	2	1	1	2		0	false	
657	1	5	4	2	3	3	2	1	2	1	1	2		0	false	
658	2	5	4	2	3	3	2	1	2	1	1	2		0	false	
659	3	5	4	2	3	3	2	1	2	1	1	2		0	false	
660	0	6	4	2	3	3	2	1	2	1	1	2		0	false	
661	1	6	4	2	3	3	2	1	2	1	1	2		0	false	
662	2	6	4	2	3	3	2	1	2	1	1	2		0	false	
663	3	6	4	2	3	3	2	1	2	1	1	2		0	false	
664	0	5	4	3	3	3	2	1	2	1	1	2		0	false	
665	1	5	4	3	3	3	2	1	2	1	1	2		0	false	
666	2	5	4	3	3	3	2	1	2	1	1	2		0	false	
667	3	5	4	3	3	3	2	1	2	1	1	2		0	false	
668	0	6	4	3	3	3	2	1	2	1	1	2		0	false	
669	1	6	4	3	3	3	2	1	2	1	1	2		0	false	
670	2	6	4	3	3	3	2	1	2	1	1	2		0	false	
671	3	6	4	3	3	3	2	1	2	1	1	2		0	false	
672	0	5	4	0	4	3	2	1	2	1	1	2		0	false	
673	1	5	4	0	4	3	2	1	2	1	1	2		0	false	
674	2	5	4	0	4	3	2	1	2	1	1	2		0	false	
675	3	5	4	0	4	3	2	1	2	1	1	2		0	false	
676	0	6	4	0	4	3	2	1	2	1	1	2		0	false	
677	1	6	4	0	4	3	2	1	2	1	1	2		0	false	
678	2	6	4	0	4	3	2	1	2	1	1	2		0	false	
679	3	6	4	0	4	3	2	1	2	1	1	2		0	false	
680	0	5	4	1	4	3	2	1	2	1	1	2		0	false	
681	1	5	4	1	4	3	2	1	2	1	1	2		0	false	
682	2	5	4	1	4	3	2	1	2	1	1	2		0	false	
683	3	5	4	1	4	3	2	1	2	1	1	2		0	false	
684	0	6	4	1	4	3	2	1	2	1	1	2		0	false	
685	1	6	4	1	4	3	2	1	2	1	1	2		0	false	
686	2	6	4	1	4	3	2	1	2	1	1	2		0	false	
687	3	6	4	1	4	3	2	1	2	1	1	2		0	false	
688	0	5	4	2	4	3	2	1	2	1	1	2		0	false	
689	1	5	4	2	4	3	2	1	2	1	1	2		0	false	
690	2	5	4	2	4	3	2	1	2	1	1	2		0	false	
691	3	5	4	2	4	3	2	1	2	1	1	2		0	false	
692	0	6	4	2	4	3	2	1	2	1	1	2		0	false	
693	1	6	4	2	4	3	2	1	2	1	1	2		0	false	
694	2	6	4	2	4	3	2	1	2	1	1	2		0	false	
695	3	6	4	2	4	3	2	1	2	1	1	2		0	false	
696	0	5	4	3	4	3	2	1	2	1	1	2		0	false	
697	1	5	4	3	4	3	2	1	2	1	1	2		0	false	
698	2	5	4	3	4	3	2	1	2	1	1	2		0	false	
699	3	5	4	3	4	3	2	1	2	1	1	2		0	false	
700	0	6	4	3	4	3	2	1	2	1	1	2		0	false	
701	1	6	4	3	4	3	2	1	2	1	1	2		0	false	
702	2	6	4	3	4	3	2	1	2	1	1	2		0	false	
703	3	6	4	3	4	3	2	1	2	1	1	2		0	false	
704	0	5	4	0	3	3	3	1	2	1	1	2		0	false	
705	1	5	4	0	3	3	3	1	2	1	1	2		0	false	
706	2	5	4	0	3	3	3	1	2	1	1	2		0	false	
707	3	5	4	0	3	3	3	1	2	1	1	2		0	false	
708	0	6	4	0	3	3	3	1	2	1	1	2		0	false	
709	1	6	4	0	3	3	3	1	2	1	1	2		0	false	
710	2	6	4	0	3	3	3	1	2	1	1	2		0	false	
711	3	6	4	0	3	3	3	1	2	1	1	2		0	false	
712	0	5	4	1	3	3	3	1	2	1	1	2		0	false	
713	1	5	4	1	3	3	3	1	2	1	1	2		0	false	
714	2	5	4	1	3	3	3	1	2	1	1	2		0	false	
715	3	5	4	1	3	3	3	1	2	1	1	2		0	false	
716	0	6	4	1	3	3	3	1	2	1	1	2		0	false	
717	1	6	4	1	3	3	3	1	2	1	1	2		0	false	
718	2	6	4	1	3	3	3	1	2	1	1	2		0	false	
719	3	6	4	1	3	3	3	1	2	1	1	2		0	false	
720	0	5	4	2	3	3	3	1	2	1	1	2		0	false	
721	1	5	4	2	3	3	3	1	2	1	1	2		0	false	
722	2	5	4	2	3	3	3	1	2	1	1	2		0	false	
723	3	5	4	2	3	3	3	1	2	1	1	2		0	false	
724	0	6	4	2	3	3	3	1	2	1	1	2		0	false	
725	1	6	4	2	3	3	3	1	2	1	1	2		0	false	
726	2	6	4	2	3	3	3	1	2	1	1	2		0	false	
727	3	6	4	2	3	3	3	1	2	1	1	2		0	false	
728	0	5	4	3	3	3	3	1	2	1	1	2		0	false	
729	1	5	4	3	3	3	3	1	2	1	1	2		0	false	
730	2	5	4	3	3	3	3	1	2	1	1	2		0	false	
731	3	5	4	3	3	3	3	1	2	1	1	2		0	false	
732	0	6	4	3	3	3	3	1	2	1	1	2		0	false	
733	1	6	4	3	3	3	3	1	2	1	1	2		0	false	
734	2	6	4	3	3	3	3	1	2	1	1	2		0	false	
735	3	6	4	3	3	3	3	1	2	1	1	2		0	false	
736	0	5	4	0	4	3	3	1	2	1	1	2		0	false	
737	1	5	4	0	4	3	3	1	2	1	1	2		0	false	
738	2	5	4	0	4	3	3	1	2	1	1	2		0	false	
739	3	5	4	0	4	3	3	1	2	1	1	2		0	false	
740	0	6	4	0	4	3	3	1	2	1	1	2		0	false	
741	1	6	4	0	4	3	3	1	2	1	1	2		0	false	
742	2	6	4	0	4	3	3	1	2	1	1	2		0	false	
743	3	6	4	0	4	3	3	1	2	1	1	2		0	false	
744	0	5	4	1	4	3	3	1	2	1	1	2		0	false	
745	1	5	4	1	4	3	3	1	2	1	1	2		0	false	
746	2	5	4	1	4	3	3	1	2	1	1	2		0	false	
747	3	5	4	1	4	3	3	1	2	1	1	2		0	false	
748	0	6	4	1	4	3	3	1	2	1	1	2		0	false	
749	1	6	4	1	4	3	3	1	2	1	1	2		0	false	
750	2	6	4	1	4	3	3	1	2	1	1	2		0	false	
751	3	6	4	1	4	3	3	1	2	1	1	2		0	false	
752	0	5	4	2	4	3	3	1	2	1	1	2		0	false	
753	1	5	4	2	4	3	3	1	2	1	1	2		0	false	
754	2	5	4	2	4	3	3	1	2	1	1	2		0	false	
755	3	5	4	2	4	3	3	1	2	1	1	2		0	false	
756	0	6	4	2	4	3	3	1	2	1	1	2		0	false	
757	1	6	4	2	4	3	3	1	2	1	1	2		0	false	
758	2	6	4	2	4	3	3	1	2	1	1	2		0	false	
759	3	6	4	2	4	3	3	1	2	1	1	2		0	false	
760	0	5	4	3	4	3	3	1	2	1	1	2		0	false	
761	1	5	4	3	4	3	3	1	2	1	1	2		0	false	
762	2	5	4	3	4	3	3	1	2	1	1	2		0	false	
763	3	5	4	3	4	3	3	1	2	1	1	2		0	false	
